Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23253,2123.284,50.27,908.98,5.428,19.542,7.756,0.060,-0.300,0.030,0.062,0.000,0.000,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23254,2123.337,50.27,909.01,5.144,19.495,7.756,0.040,-0.310,0.050,-0.125,0.437,-0.062,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23255,2123.388,50.27,909.01,5.144,19.459,7.756,0.020,-0.290,0.040,-0.062,0.000,-0.062,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23256,2123.440,50.27,909.01,5.211,19.459,7.756,0.020,-0.300,0.070,-0.125,-0.187,0.000,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23257,2123.490,50.27,909.01,5.227,19.519,7.756,-0.040,-0.310,0.080,0.125,0.000,0.125,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23258,2123.540,50.27,909.00,5.227,19.519,7.756,-0.030,-0.320,0.030,0.125,0.312,0.187,351.75,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23259,2124.070,50.21,908.88,6.350,19.516,7.756,0.000,-0.290,0.020,0.125,-0.437,-0.125,351.44,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,11
23260,2124.155,50.27,909.00,5.260,19.542,7.756,0.020,-0.290,0.000,0.187,-0.437,-0.062,351.44,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23261,2124.222,50.27,908.98,5.462,19.507,7.756,0.000,-0.320,0.000,-0.062,-0.750,0.062,351.50,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23262,2124.272,50.27,908.98,5.462,19.507,7.756,-0.010,-0.290,0.000,0.000,-0.250,-0.062,351.50,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23263,2124.326,50.27,909.00,5.311,19.494,7.756,-0.040,-0.280,0.020,-0.125,0.687,0.125,351.50,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23264,2124.377,50.27,909.00,5.311,19.494,7.756,-0.010,-0.290,0.080,0.062,1.062,0.187,351.44,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23265,2124.427,50.27,908.99,5.360,19.483,7.756,0.020,-0.310,0.050,-0.125,1.687,0.125,351.37,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
